,time,open,high,low,close,tick_volume,spread,real_volume
11261,1565683200,105.193,105.337,105.106,105.138,7676,1,0
11262,1565690400,105.137,105.253,105.066,105.211,6650,1,0
11263,1565697600,105.21,106.671,105.152,106.546,17078,1,0
11264,1565704800,106.544,106.976,106.272,106.604,21549,1,0
11265,1565712000,106.604,106.683,106.409,106.612,11858,1,0
11266,1565719200,106.611,106.712,106.578,106.689,6498,1,0
11267,1565726400,106.687,106.765,106.642,106.728,3979,1,0
11268,1565733600,106.734,106.735,106.594,106.604,4312,1,0
11269,1565740800,106.605,106.611,106.285,106.411,10769,1,0
11270,1565748000,106.411,106.411,106.237,106.362,7105,1,0
11271,1565755200,106.363,106.625,106.343,106.443,5730,1,0
11272,1565762400,106.443,106.467,106.306,106.442,7504,1,0
11273,1565769600,106.443,106.469,106.357,106.363,5815,1,0
11274,1565776800,106.359,106.363,105.777,105.863,13057,1,0
11275,1565784000,105.864,106.114,105.776,106.109,19691,1,0
11276,1565791200,106.11,106.11,105.651,105.798,16799,1,0
11277,1565798400,105.797,105.987,105.724,105.97,11905,1,0
11278,1565805600,105.968,106.067,105.838,105.995,13034,1,0
11279,1565812800,105.996,106.007,105.727,105.757,4222,1,0
11280,1565820000,105.757,105.934,105.752,105.914,4128,1,0
11281,1565827200,105.915,106.032,105.813,105.942,12960,1,0
11282,1565834400,105.941,105.978,105.884,105.892,7919,1,0
11283,1565841600,105.893,105.946,105.829,105.91,5868,1,0
11284,1565848800,105.911,106.778,105.893,106.25,14439,1,0
11285,1565856000,106.25,106.253,105.805,105.921,11905,1,0
11286,1565863200,105.922,106.343,105.701,106.109,15412,1,0
11287,1565870400,106.106,106.344,106.006,106.268,24778,1,0
11288,1565877600,106.267,106.291,106.094,106.123,16912,1,0
11289,1565884800,106.122,106.166,105.802,105.902,10106,1,0
11290,1565892000,105.904,106.175,105.86,106.039,15368,1,0
11291,1565899200,106.039,106.166,105.983,106.108,3453,1,0
11292,1565906400,106.108,106.16,106.083,106.094,3257,1,0
11293,1565913600,106.092,106.181,106.025,106.142,8696,1,0
11294,1565920800,106.143,106.273,106.136,106.212,6129,1,0
11295,1565928000,106.211,106.232,106.092,106.103,5183,1,0
11296,1565935200,106.104,106.216,106.075,106.16,7690,1,0
11297,1565942400,106.16,106.494,106.141,106.433,9437,1,0
11298,1565949600,106.432,106.458,106.278,106.284,7157,1,0
11299,1565956800,106.281,106.429,106.249,106.262,9829,1,0
11300,1565964000,106.261,106.429,106.206,106.344,14430,1,0
11301,1565971200,106.345,106.347,106.248,106.288,5230,1,0
11302,1565978400,106.286,106.348,106.19,106.308,5655,1,0
11303,1565985600,106.308,106.386,106.304,106.356,1213,1,0
11304,1566158400,106.259,106.338,106.241,106.305,228,7,0
11305,1566165600,106.313,106.472,106.305,106.433,3481,1,0
11306,1566172800,106.432,106.433,106.252,106.272,8601,1,0
11307,1566180000,106.273,106.393,106.246,106.36,3975,1,0
11308,1566187200,106.36,106.416,106.319,106.389,2908,1,0
11309,1566194400,106.39,106.432,106.344,106.401,7519,1,0
11310,1566201600,106.401,106.663,106.396,106.542,7466,1,0
11311,1566208800,106.542,106.697,106.53,106.611,7210,1,0
11312,1566216000,106.612,106.659,106.537,106.56,6478,1,0
11313,1566223200,106.561,106.564,106.456,106.502,7497,1,0
11314,1566230400,106.502,106.564,106.479,106.547,3240,1,0
11315,1566237600,106.546,106.667,106.545,106.644,4618,1,0
11316,1566244800,106.646,106.671,106.583,106.594,2369,1,0
11317,1566252000,106.601,106.647,106.559,106.564,2571,1,0
11318,1566259200,106.565,106.691,106.512,106.594,7755,1,0
11319,1566266400,106.596,106.631,106.523,106.59,4666,1,0
11320,1566273600,106.591,106.591,106.529,106.546,3275,1,0
11321,1566280800,106.547,106.552,106.391,106.464,7016,1,0
11322,1566288000,106.462,106.47,106.299,106.326,6099,1,0
11323,1566295200,106.327,106.38,106.3,106.347,4569,1,0
11324,1566302400,106.347,106.445,106.162,106.296,9849,1,0
11325,1566309600,106.298,106.464,106.277,106.353,8944,1,0
11326,1566316800,106.354,106.374,106.251,106.281,3776,1,0
11327,1566324000,106.28,106.357,106.199,106.202,3815,1,0
11328,1566331200,106.202,106.271,106.193,106.242,2724,1,0
11329,1566338400,106.244,106.291,106.235,106.272,2035,1,0
11330,1566345600,106.273,106.438,106.273,106.417,4896,1,0
11331,1566352800,106.417,106.551,106.414,106.481,4262,1,0
11332,1566360000,106.481,106.529,106.453,106.518,2268,1,0
11333,1566367200,106.518,106.599,106.462,106.548,5352,1,0
11334,1566374400,106.548,106.558,106.469,106.483,4816,1,0
11335,1566381600,106.483,106.499,106.419,106.499,3662,1,0
11336,1566388800,106.498,106.511,106.407,106.416,4617,1,0
11337,1566396000,106.416,106.595,106.346,106.533,6194,1,0
11338,1566403200,106.534,106.556,106.442,106.527,4030,1,0
11339,1566410400,106.528,106.646,106.414,106.627,8892,1,0
11340,1566417600,106.626,106.643,106.573,106.579,1991,1,0
11341,1566424800,106.579,106.616,106.553,106.601,2560,1,0
11342,1566432000,106.602,106.653,106.457,106.476,5412,1,0
11343,1566439200,106.476,106.494,106.403,106.448,3821,1,0
11344,1566446400,106.448,106.491,106.406,106.43,3304,1,0
11345,1566453600,106.432,106.478,106.293,106.443,8695,1,0
11346,1566460800,106.442,106.459,106.252,106.372,7722,1,0
11347,1566468000,106.372,106.595,106.348,106.583,6343,1,0
11348,1566475200,106.581,106.639,106.319,106.397,9775,1,0
11349,1566482400,106.397,106.547,106.359,106.447,11466,1,0
11350,1566489600,106.447,106.503,106.373,106.396,4263,1,0
11351,1566496800,106.396,106.426,106.362,106.402,5509,1,0
11352,1566504000,106.403,106.452,106.388,106.416,2863,1,0
11353,1566511200,106.414,106.489,106.405,106.48,2256,1,0
11354,1566518400,106.478,106.62,106.47,106.562,7001,1,0
11355,1566525600,106.561,106.589,106.483,106.567,3780,1,0
11356,1566532800,106.567,106.651,106.56,106.628,3195,1,0
11357,1566540000,106.63,106.672,106.567,106.64,5648,1,0
11358,1566547200,106.64,106.663,106.583,106.639,4105,1,0
11359,1566554400,106.639,106.735,106.594,106.731,4113,1,0
11360,1566561600,106.732,106.732,106.388,106.514,15561,1,0
11361,1566568800,106.513,106.627,105.291,105.292,28441,1,0
11362,1566576000,105.294,105.575,105.27,105.388,15821,1,0
11363,1566583200,105.39,105.396,105.254,105.341,11634,1,0
11364,1566590400,105.341,105.503,105.282,105.39,2702,1,0
11365,1566763200,104.938,104.994,104.748,104.787,649,5,0
11366,1566770400,104.795,104.987,104.445,104.847,13732,1,0
11367,1566777600,104.847,105.37,104.847,105.249,19303,1,0
11368,1566784800,105.252,105.798,105.225,105.448,12295,1,0
11369,1566792000,105.448,105.45,105.186,105.248,15144,1,0
11370,1566799200,105.249,105.958,105.16,105.738,21731,1,0
11371,1566806400,105.738,105.993,105.667,105.761,15113,1,0
11372,1566813600,105.76,105.937,105.74,105.884,10891,1,0
11373,1566820800,105.881,106.41,105.826,106.0,17543,1,0
11374,1566828000,106.001,106.09,105.924,106.003,18957,1,0
11375,1566835200,106.004,106.298,105.959,106.147,8502,1,0
11376,1566842400,106.148,106.204,106.055,106.141,7465,1,0
11377,1566849600,106.14,106.164,106.05,106.121,2857,1,0
11378,1566856800,106.12,106.152,105.965,105.966,3104,1,0
11379,1566864000,105.966,106.002,105.803,105.845,10861,1,0
11380,1566871200,105.844,105.845,105.657,105.666,6132,1,0
11381,1566878400,105.666,105.76,105.652,105.693,5322,1,0
11382,1566885600,105.694,105.742,105.59,105.738,11875,1,0
11383,1566892800,105.739,105.996,105.717,105.749,11517,1,0
11384,1566900000,105.751,105.85,105.693,105.752,6962,1,0
11385,1566907200,105.751,106.05,105.715,105.993,9086,1,0
11386,1566914400,105.993,106.069,105.803,105.807,10735,1,0
11387,1566921600,105.805,105.814,105.657,105.773,8659,1,0
11388,1566928800,105.772,105.827,105.728,105.741,6628,1,0
11389,1566936000,105.74,105.784,105.687,105.746,3819,1,0
11390,1566943200,105.746,105.796,105.696,105.749,3410,1,0
11391,1566950400,105.75,105.889,105.651,105.774,9481,1,0
11392,1566957600,105.773,105.894,105.766,105.85,6797,1,0
11393,1566964800,105.849,105.883,105.812,105.842,3723,1,0
11394,1566972000,105.843,105.847,105.709,105.741,6865,1,0
11395,1566979200,105.741,105.872,105.659,105.794,11278,1,0
11396,1566986400,105.794,105.824,105.692,105.718,8187,1,0
11397,1566993600,105.717,105.874,105.657,105.843,11210,1,0
11398,1567000800,105.843,105.949,105.812,105.869,11269,1,0
11399,1567008000,105.869,106.006,105.863,105.979,6093,1,0
11400,1567015200,105.978,106.228,105.967,106.176,6088,1,0
11401,1567022400,106.175,106.204,105.958,105.985,3671,1,0
11402,1567029600,105.988,106.084,105.958,106.082,4130,1,0
11403,1567036800,106.081,106.125,105.855,105.866,8872,1,0
11404,1567044000,105.867,105.949,105.829,105.903,4771,1,0
11405,1567051200,105.903,105.932,105.855,105.871,3946,1,0
11406,1567058400,105.872,106.171,105.861,106.105,11514,1,0
11407,1567065600,106.105,106.359,106.068,106.233,10340,1,0
11408,1567072800,106.233,106.306,106.193,106.256,6341,1,0
11409,1567080000,106.255,106.459,106.19,106.436,11053,1,0
11410,1567087200,106.433,106.562,106.32,106.498,13310,1,0
11411,1567094400,106.498,106.613,106.463,106.575,6844,1,0
11412,1567101600,106.576,106.683,106.485,106.504,6497,1,0
11413,1567108800,106.503,106.533,106.471,106.505,2345,1,0
11414,1567116000,106.505,106.544,106.428,106.459,2747,1,0
11415,1567123200,106.458,106.545,106.38,106.424,11355,1,0
11416,1567130400,106.425,106.532,106.421,106.488,4978,1,0
11417,1567137600,106.488,106.491,106.342,106.369,4551,1,0
11418,1567144800,106.369,106.539,106.287,106.511,12507,1,0
11419,1567152000,106.51,106.531,106.376,106.421,8215,1,0
11420,1567159200,106.421,106.427,106.301,106.323,6005,1,0
11421,1567166400,106.323,106.325,106.131,106.171,9341,1,0
11422,1567173600,106.171,106.327,106.104,106.293,13080,50,0
11423,1567180800,106.294,106.432,106.273,106.373,6630,1,0
11424,1567188000,106.373,106.386,106.229,106.237,4584,1,0
11425,1567195200,106.238,106.299,106.201,106.26,1590,1,0
11426,1567368000,106.019,106.075,105.959,105.971,552,1,0
11427,1567375200,105.965,106.166,105.915,106.135,5558,1,0
11428,1567382400,106.135,106.229,106.077,106.186,5991,1,0
11429,1567389600,106.186,106.242,106.147,106.156,3019,1,0
11430,1567396800,106.156,106.237,106.143,106.208,2153,1,0
11431,1567404000,106.208,106.299,106.151,106.258,4386,1,0
11432,1567411200,106.258,106.364,106.242,106.307,4330,1,0
11433,1567418400,106.307,106.4,106.292,106.35,3325,1,0
11434,1567425600,106.35,106.387,106.32,106.336,1744,1,0
11435,1567432800,106.336,106.351,106.103,106.2,3283,1,0
11436,1567440000,106.2,106.205,106.056,106.155,2932,1,0
11437,1567447200,106.154,106.204,106.145,106.202,781,1,0
11438,1567454400,106.201,106.248,106.172,106.18,18346,1,0
11439,1567461600,106.179,106.214,106.167,106.196,2235,1,0
11440,1567468800,106.197,106.382,106.197,106.35,8231,1,0
11441,1567476000,106.35,106.386,106.28,106.302,3573,1,0
11442,1567483200,106.301,106.346,106.222,106.243,3635,1,0
11443,1567490400,106.243,106.312,105.922,105.984,11154,1,0
11444,1567497600,105.985,106.125,105.979,106.035,8016,1,0
11445,1567504800,106.036,106.179,106.026,106.111,5884,1,0
11446,1567512000,106.111,106.312,106.096,106.265,11639,1,0
11447,1567519200,106.261,106.261,105.739,105.881,18352,1,0
11448,1567526400,105.881,105.939,105.859,105.915,4438,1,0
11449,1567533600,105.915,106.083,105.908,106.053,4436,1,0
11450,1567540800,106.053,106.067,105.907,105.933,1727,1,0
11451,1567548000,105.932,105.979,105.835,105.853,1990,1,0
11452,1567555200,105.853,106.07,105.828,106.05,8500,50,0
11453,1567562400,106.049,106.052,105.919,105.967,3864,1,0
11454,1567569600,105.967,106.081,105.965,106.055,4864,1,0
11455,1567576800,106.056,106.257,106.049,106.231,11734,1,0
11456,1567584000,106.231,106.3,106.172,106.219,6666,1,0
11457,1567591200,106.219,106.254,106.177,106.223,4080,1,0
11458,1567598400,106.222,106.339,106.209,106.261,6941,1,0
11459,1567605600,106.261,106.315,106.123,106.29,7376,1,0
11460,1567612800,106.29,106.362,106.239,106.297,4068,1,0
11461,1567620000,106.297,106.447,106.28,106.37,4264,1,0
11462,1567627200,106.37,106.43,106.261,106.371,16607,1,0
11463,1567634400,106.372,106.386,106.327,106.34,1806,1,0
11464,1567641600,106.34,106.717,106.332,106.69,13816,1,0
11465,1567648800,106.691,106.754,106.614,106.653,6835,1,0
11466,1567656000,106.653,106.653,106.499,106.576,4936,1,0
11467,1567663200,106.576,106.587,106.373,106.521,10417,1,0
11468,1567670400,106.521,106.587,106.463,106.539,6866,1,0
11469,1567677600,106.539,106.74,106.52,106.656,6328,1,0
11470,1567684800,106.656,106.957,106.64,106.853,10565,1,0
11471,1567692000,106.853,107.232,106.849,106.968,15271,1,0
11472,1567699200,106.968,106.996,106.878,106.931,4147,1,0
11473,1567706400,106.931,107.031,106.915,107.021,3276,1,0
11474,1567713600,107.021,107.024,106.831,106.948,3635,1,0
11475,1567720800,106.947,107.091,106.916,107.072,2764,1,0
11476,1567728000,107.072,107.086,106.916,107.074,9280,1,0
11477,1567735200,107.075,107.102,107.037,107.066,5266,1,0
11478,1567742400,107.066,107.092,106.942,107.014,4336,1,0
11479,1567749600,107.015,107.061,106.956,106.984,7288,1,0
11480,1567756800,106.984,107.084,106.93,106.982,5623,1,0
11481,1567764000,106.982,107.027,106.948,107.015,4326,1,0
11482,1567771200,107.015,107.032,106.622,106.719,14835,50,0
11483,1567778400,106.719,106.847,106.708,106.811,7056,1,0
11484,1567785600,106.811,106.932,106.754,106.84,9125,1,0
11485,1567792800,106.839,106.939,106.809,106.938,2976,1,0
11486,1567800000,106.937,106.944,106.894,106.921,1706,1,0
11487,1567972800,106.805,106.838,106.805,106.836,65,11,0
11488,1567980000,106.836,106.973,106.836,106.943,5669,1,0
11489,1567987200,106.943,107.023,106.762,106.852,9480,1,0
11490,1567994400,106.853,106.934,106.832,106.874,3672,1,0
11491,1568001600,106.874,106.916,106.833,106.874,2171,1,0
11492,1568008800,106.874,106.993,106.857,106.965,4869,1,0
11493,1568016000,106.965,107.078,106.927,107.047,4162,1,0
11494,1568023200,107.046,107.059,106.922,106.963,3686,1,0
11495,1568030400,106.964,107.069,106.933,106.997,7004,1,0
11496,1568037600,106.997,107.18,106.993,107.147,7882,1,0
11497,1568044800,107.148,107.148,106.921,107.077,5795,1,0
11498,1568052000,107.078,107.213,107.071,107.197,4010,1,0
11499,1568059200,107.196,107.275,107.166,107.243,2009,1,0
11500,1568066400,107.242,107.37,107.182,107.341,3824,1,0
11501,1568073600,107.341,107.498,107.29,107.427,9440,1,0
11502,1568080800,107.427,107.438,107.362,107.421,4353,1,0
11503,1568088000,107.422,107.428,107.363,107.374,2640,1,0
11504,1568095200,107.374,107.395,107.236,107.318,6117,1,0
11505,1568102400,107.318,107.36,107.253,107.314,4133,1,0
11506,1568109600,107.314,107.488,107.299,107.366,5559,1,0
11507,1568116800,107.367,107.38,107.191,107.241,8654,1,0
11508,1568124000,107.241,107.433,107.198,107.351,11438,50,0
